,WDPAID,1996_ext,gain_2007,loss_2007,gain_2008,loss_2008,gain_2009,loss_2009,gain_2010,loss_2010,gain_2015,loss_2015,gain_2016,loss_2016,gain_2017,loss_2017,gain_2018,loss_2018,gain_2019,loss_2019,gain_2020,loss_2020
752,555637424,71.84069762581754,1.4198037039626787,0.3975410593763983,1.4765926566692378,0.567923144843018,1.362987871975175,0.9654461488085812,0.9654455629951022,1.6469430414532022,1.0222425042445173,1.1926087852696579,1.7037382325914854,1.1926024601515428,2.669211592891081,1.0790112403274774,2.555631441009744,0.8518507685473637,1.7037460553826231,1.3629744754531723,1.590161907960819,1.646936214502908
753,555637425,26.74767584380369,0.22715539459018524,0.1135754914013605,0.6814610229307153,0.17036336197530128,0.7950373467932165,0.17036336197530128,0.6814606067258622,0.1135754914013605,0.34072763965524344,0.28394018523556497,0.2839394361013996,0.4543055450810097,0.2271514822814291,0.681460190587621,0.0,1.2493413103801028,0.0,1.1925546884013283,0.0,1.3629224621177185
754,555637408,3.2292861478643147,0.17299973759240367,0.11533143743755103,0.34599800005494113,0.23066339120824428,0.3459980738049893,0.4613276674324329,0.9803253313886318,0.4036627601204069,0.40366364505696106,0.5189936074380603,0.17299833630819522,0.6343249711264166,0.28833036383149757,0.4036607685694716,0.2883302900754738,0.345994312287897,0.0,0.23066272734427395,0.0,0.23066272734427395
755,555637413,7.440130515901996,0.17302641610480268,0.23070318918135232,0.5190779963111458,0.4614064520094531,0.4037270276926457,0.4614064520094531,0.05767522654349583,0.3460545996607067,0.17302766804061714,0.11535170505610316,0.17302766804061714,0.28837841574619244,0.17302766804061714,0.11535141048447703,0.8651375301648381,0.0,0.8074616408159735,0.0,0.0,0.0
756,315557,52.12383483641254,0.113557833187737,0.05677804162274011,0.17033570811691184,0.05677804162274011,0.9652237900314495,0.05677904171331428,1.3058897058817762,0.05677904171331428,1.4762224971610078,0.05677920838327367,1.6465496210613586,0.3406789999079271,1.2491058302835427,0.45423966642258284,0.3974435408373708,0.794915916319601,0.0,1.816916747592359,0.22710974936977,3.236419705714501
757,555645459,0.6813560838241445,0.0,0.0,0.0,0.056779791701574524,0.0,0.056779791701574524,0.0,0.11355958340314905,0.0,0.11355958340314905,0.0,0.17033912511622457,0.0,0.17033912511622457,0.0,0.056779791701574524,0.0,0.056779791701574524,0.0,0.11355950007449245
758,555645460,3.8605565828879076,0.0,0.056773039348890504,0.1135452447081193,0.056773039348890504,0.1135452447081193,0.0,0.1135452447081193,0.0,0.0,0.0,0.05677278915553262,0.0567732061402475,0.0,0.22709299134644587,0.0,0.39740985760906017,0.0,0.5677279748612251,0.0,0.5109556861151693
759,555645416,123.78909948001774,0.0,0.40379958512009617,0.057685381959387064,1.2113939027640932,0.11537069038729245,1.269079211323499,0.11537069038729245,1.6151955464505934,0.057685381959387064,3.576416602572238,0.057685381959387064,4.441696226634962,0.057685381959387064,4.960837231533788,0.057685381959387064,4.6147464109735505,0.057685381959387064,4.960855686081086,0.057685381959387064,3.2303958684052168
760,555645419,21.909717085141423,0.22763404486156566,0.11381513599008225,0.45526513707138366,0.5121666765148354,0.45526513707138366,0.8536119204369554,0.22763404486156566,1.8210466869924988,0.22763404486156566,1.8779539679218997,0.28454189993576084,1.6503219734794805,0.28454189993576084,1.3088757453032298,0.28454189993576084,1.308875991393157,0.22763404486156566,1.0243375362569016,0.22763404486156566,1.251968218351471
761,903119,32.97841995407038,2.387262798069856,0.1665498821514139,3.2200308558378015,0.38862349571951393,2.8313806242351194,1.0548554633013663,2.2206920805675168,0.8883042489264341,1.9430974953324556,1.1658687711190525,1.7210332987383987,1.3879404821384227,1.276901675307125,1.443462025330113,2.109647660053325,0.9993254550805653,3.886253021145315,0.9993176508703892,3.442121873275478,1.2769036737139643
762,902275,221.65396978549887,6.006051330643504,23.400851942815535,8.272403859370522,43.345266663750536,7.535857706542078,43.68489146245888,5.439455897220134,51.05085856640633,4.362964936093922,56.88642699767377,3.9096700507509436,58.416151396151314,3.7396230576682385,50.25688357190495,5.382769546433004,48.047307998527074,6.572668702309112,55.63976783739816,6.119382351223778,63.06194417045996
763,101414,92.90632160848996,0.8613073239484295,0.17226694470068407,1.0909854348741064,0.6316386270754494,1.148404407606212,0.9187461194876452,1.2632418177731741,0.9761672351544634,1.3206618622167983,1.0910069413016346,1.2632395218099801,1.0910100789618866,1.2632395218099801,0.9761702195888603,1.2632395218099801,1.148430199299136,1.090985741620169,0.7464736631796143,1.263252686320853,0.2870961650700287
764,103167,19058.10473159165,304.3739535786391,8.229604246991311,307.2516818361411,25.6092129005634,146.1084576611214,1130.7168072663376,130.1108080443565,1248.6929646906103,119.75574239133518,1105.7065368728759,146.22895347454457,907.3350655082572,140.9340709736112,898.1283937345584,197.21698941050167,557.8882445926545,206.6548467669811,483.7653949003901,119.87292815856225,1375.9575310920472
765,101430,126116.81283823805,340.2756993164497,2949.0185523822247,506.6092066569517,4824.245055751011,513.3497767826949,5322.032019404247,566.2067729739803,5355.7234401565875,694.3422912492056,5544.049052873905,760.4679576811141,5567.80204495671,828.498872177415,5178.890153307405,960.6678484631983,5009.290813404809,1033.6101866672877,5365.290633856212,982.7302557528322,6604.157435516975
766,103168,9518.680105587324,97.51581780951955,146.69435036497032,132.2470152397621,263.5326965550237,136.43770385344652,309.65902562267394,122.83856533175705,386.38644944524407,102.77837385881465,486.3392276812144,77.1659961927181,543.7943149982609,85.26685941280054,494.72603211203335,148.2140123028486,406.83097522742383,153.42741911308127,455.89264850933154,135.52522088114074,560.8811670656036
