,WDPAID,soil_c_tot,soil_c_avg,tot_c_tot,tot_c_avg,tot_co2_tot,tot_co2_avg
1077,555576260,131593.72957234323,318.1093977912065,134695.83365704038,325.6082517191081,494333.70895287377,1194.9822879766618
1078,81058,26652.51161366348,303.8646245059289,28436.798629550463,324.2080039525692,104363.05083021258,1189.8432559288538
1079,61,1090023.9928762403,236.9165463470979,1209580.0484800874,262.90202549399777,4439158.775710861,964.8502949548285
1080,555636491,533.8290073800292,241.83333333333334,563.2927579762422,255.18084716796875,2067.2844327054145,936.513671875
1081,33569,341299.9257101406,348.2251937984496,379971.91045396856,387.68187984496126,1394496.9108544546,1422.79253875969
1082,478455,28156.54274211308,221.84312267657992,32214.692022186486,253.81696096654275,118227.91976234603,931.5081784386617
1083,351821,411114.0355362431,268.2107553977435,436346.6736951638,284.672330479354,1601392.2910575925,1044.747551686616
1084,115666,9618619.178255744,259.8124202434337,10397528.675951108,280.851597053171,38158930.2284232,1030.7254298526586
1085,68864,3797559.292853596,353.9807655585453,4253753.569173338,396.5037236351011,15611275.599644005,1455.1687527124382
1086,40924,31694.91172607361,388.1598317560463,32442.505857127588,397.3154574132492,119063.99636552921,1458.1477392218717
1087,351737,1288.5473253429602,244.32758620689654,1363.9354545534247,258.6223565463362,5005.643119112669,949.1441082132274
1088,478490,130753.79034626408,243.43174211731548,133404.49584474927,248.36669896071868,489594.4995333841,911.5057248546767
1089,16081,84324.57594146559,259.8207326578332,85995.06868368821,264.9675565081839,315601.9016320051,972.430891140556
1090,351871,1986268.2112088818,273.38693671916747,2097700.528006818,288.72466190427724,7698560.933639892,1059.6196216381263
1091,478468,438170.52456974954,207.77261776190082,470577.30235275975,223.13900888925812,1727018.6980101909,818.9201212926808
1092,555636639,109217.63819928783,414.5735400144196,123677.05987293569,469.4592645998558,453894.8091336505,1722.9156452775776
1093,555576369,165488.77893010867,284.54620338475365,172958.71339563484,297.3895742848585,634758.4771575029,1091.4197618691028
1094,352131,8712267.896130743,260.2231976129689,9546739.803818557,285.1476224614417,35036535.06933376,1046.4918179577055
1095,19274,1341827.0820696484,328.24658514511816,1370060.9119499838,335.1519373645108,5028123.542367327,1230.007534779955
1096,478602,23694.95809627445,351.42112676056337,25889.6036317065,383.9700264084507,95014.8452749504,1409.1699823943661
1097,478427,2046029.4625029594,245.16515304406323,2177111.3497840376,260.8734741707627,7989998.653858551,957.4056400073782
1098,478415,121871.55287096566,254.2967075038285,133376.4972747875,278.30312619640125,489491.7449679534,1021.3725114854518
1099,352128,1539.9217686037664,427.10526315789474,1605.0250559311924,445.16200657894734,5890.441922489867,1633.744449013158
1100,478416,5555.391968746881,245.9516129032258,5754.913088869799,254.7849357358871,21120.53102540909,935.0607358870968
1101,555682069,274.20873113460766,162.16666666666666,282.73127566703056,167.20686848958334,1037.6237539832464,613.6492513020834
1102,555682123,12713030.612457655,256.67436892683077,13916905.995863182,280.9808647273396,51075044.98685437,1031.1995400101155
